Row, Timestamp, Series 1, Series 2
0   , 0.800, 49     , -6603  
1   , 0.810, 49     , -6596  
2   , 0.820, 48     , -6586  
3   , 0.830, 48     , -6578  
4   , 0.840, 48     , -6571  
5   , 0.850, 47     , -6560  
6   , 0.860, 47     , -6552  
7   , 0.870, 49     , -6545  
8   , 0.880, 49     , -6535  
9   , 0.890, 49     , -6526  
10  , 0.900, 49     , -6519  
11  , 0.910, 49     , -6509  
12  , 0.920, 49     , -6501  
13  , 0.930, 49     , -6494  
14  , 0.940, 49     , -6484  
15  , 0.950, 48     , -6476  
16  , 0.960, 48     , -6468  
17  , 0.970, 47     , -6459  
18  , 0.980, 47     , -6450  
19  , 0.990, 47     , -6442  
20  , 1.000, 49     , -6433  
21  , 1.010, 49     , -6425  
22  , 1.020, 48     , -6417  
23  , 1.030, 48     , -6408  
24  , 1.040, 48     , -6400  
25  , 1.050, 47     , -6391  
26  , 1.060, 47     , -6382  
27  , 1.070, 47     , -6374  
28  , 1.080, 47     , -6366  
29  , 1.090, 47     , -6357  
30  , 1.100, 47     , -6349  
31  , 1.110, 47     , -6341  
32  , 1.120, 46     , -6331  
33  , 1.130, 46     , -6323  
34  , 1.140, 46     , -6315  
35  , 1.150, 46     , -6306  
36  , 1.160, 46     , -6299  
37  , 1.170, 45     , -6290  
38  , 1.180, 45     , -6281  
39  , 1.190, 45     , -6274  
40  , 1.200, 45     , -6266  
41  , 1.210, 45     , -6257  
42  , 1.220, 45     , -6249  
43  , 1.230, 45     , -6241  
44  , 1.240, 45     , -6232  
45  , 1.250, 45     , -6224  
46  , 1.260, 45     , -6216  
47  , 1.270, 45     , -6207  
48  , 1.280, 45     , -6199  
49  , 1.290, 45     , -6191  
50  , 1.300, 47     , -6183  
51  , 1.310, 47     , -6175  
52  , 1.320, 47     , -6167  
53  , 1.330, 47     , -6158  
54  , 1.340, 47     , -6151  
55  , 1.350, 47     , -6144  
56  , 1.360, 47     , -6134  
57  , 1.370, 49     , -6126  
58  , 1.380, 49     , -6119  
59  , 1.390, 49     , -6109  
60  , 1.400, 49     , -6101  
61  , 1.410, 49     , -6094  
62  , 1.420, 48     , -6084  
63  , 1.430, 48     , -6076  
64  , 1.440, 48     , -6069  
65  , 1.450, 47     , -6059  
66  , 1.460, 47     , -6051  
67  , 1.470, 49     , -6044  
68  , 1.480, 49     , -6034  
69  , 1.490, 49     , -6026  
70  , 1.500, 48     , -6019  
71  , 1.510, 48     , -6009  
72  , 1.520, 48     , -6001  
73  , 1.530, 48     , -5994  
74  , 1.540, 48     , -5984  
75  , 1.550, 48     , -5976  
76  , 1.560, 48     , -5969  
77  , 1.570, 47     , -5959  
78  , 1.580, 47     , -5951  
79  , 1.590, 47     , -5944  
80  , 1.600, 47     , -5934  
81  , 1.610, 47     , -5926  
82  , 1.620, 46     , -5918  
83  , 1.630, 46     , -5909  
84  , 1.640, 46     , -5901  
85  , 1.650, 45     , -5893  
86  , 1.660, 45     , -5884  
87  , 1.670, 45     , -5876  
88  , 1.680, 45     , -5868  
89  , 1.690, 45     , -5859  
90  , 1.700, 45     , -5851  
91  , 1.710, 45     , -5843  
92  , 1.720, 44     , -5834  
93  , 1.730, 44     , -5826  
94  , 1.740, 44     , -5819  
95  , 1.750, 44     , -5810  
96  , 1.760, 44     , -5802  
97  , 1.770, 46     , -5795  
98  , 1.780, 46     , -5785  
99  , 1.790, 46     , -5777  
100 , 1.800, 46     , -5770  
101 , 1.810, 46     , -5760  
102 , 1.820, 46     , -5752  
103 , 1.830, 46     , -5745  
104 , 1.840, 46     , -5735  
105 , 1.850, 48     , -5728  
106 , 1.860, 48     , -5719  
107 , 1.870, 48     , -5711  
108 , 1.880, 48     , -5703  
109 , 1.890, 48     , -5695  
110 , 1.900, 48     , -5686  
111 , 1.910, 48     , -5678  
112 , 1.920, 47     , -5670  
113 , 1.930, 47     , -5661  
114 , 1.940, 47     , -5653  
115 , 1.950, 47     , -5645  
116 , 1.960, 47     , -5636  
117 , 1.970, 46     , -5628  
118 , 1.980, 46     , -5620  
119 , 1.990, 46     , -5611  
120 , 2.000, 48     , -5603  
121 , 2.010, 48     , -5595  
122 , 2.020, 48     , -5586  
123 , 2.030, 48     , -5578  
124 , 2.040, 48     , -5570  
125 , 2.050, 50     , -5561  
126 , 2.060, 50     , -5553  
127 , 2.070, 49     , -5545  
128 , 2.080, 49     , -5536  
129 , 2.090, 49     , -5528  
130 , 2.100, 49     , -5520  
131 , 2.110, 49     , -5511  
132 , 2.120, 49     , -5503  
133 , 2.130, 49     , -5495  
134 , 2.140, 49     , -5486  
135 , 2.150, 49     , -5478  
136 , 2.160, 49     , -5469  
137 , 2.170, 48     , -5460  
138 , 2.180, 48     , -5452  
139 , 2.190, 48     , -5444  
140 , 2.200, 48     , -5434  
141 , 2.210, 48     , -5426  
142 , 2.220, 48     , -5418  
143 , 2.230, 48     , -5408  
144 , 2.240, 48     , -5400  
145 , 2.250, 48     , -5392  
146 , 2.260, 48     , -5383  
147 , 2.270, 48     , -5375  
148 , 2.280, 48     , -5367  
149 , 2.290, 48     , -5358  
150 , 2.300, 48     , -5350  
151 , 2.310, 48     , -5342  
152 , 2.320, 48     , -5333  
153 , 2.330, 48     , -5325  
154 , 2.340, 48     , -5316  
155 , 2.350, 50     , -5307  
156 , 2.360, 50     , -5299  
157 , 2.370, 49     , -5291  
158 , 2.380, 49     , -5282  
159 , 2.390, 49     , -5274  
160 , 2.400, 48     , -5266  
161 , 2.410, 48     , -5256  
162 , 2.420, 48     , -5248  
163 , 2.430, 48     , -5241  
164 , 2.440, 48     , -5231  
165 , 2.450, 47     , -5223  
166 , 2.460, 47     , -5215  
167 , 2.470, 47     , -5206  
168 , 2.480, 47     , -5197  
169 , 2.490, 47     , -5190  
170 , 2.500, 47     , -5180  
171 , 2.510, 47     , -5172  
172 , 2.520, 49     , -5165  
173 , 2.530, 49     , -5155  
174 , 2.540, 49     , -5147  
175 , 2.550, 49     , -5139  
176 , 2.560, 49     , -5129  
177 , 2.570, 49     , -5121  
178 , 2.580, 49     , -5114  
179 , 2.590, 49     , -5104  
180 , 2.600, 48     , -5095  
181 , 2.610, 48     , -5088  
182 , 2.620, 47     , -5078  
183 , 2.630, 47     , -5070  
184 , 2.640, 47     , -5063  
185 , 2.650, 46     , -5053  
186 , 2.660, 46     , -5045  
187 , 2.670, 46     , -5038  
188 , 2.680, 46     , -5028  
189 , 2.690, 46     , -5020  
190 , 2.700, 45     , -5013  
191 , 2.710, 45     , -5003  
192 , 2.720, 47     , -4995  
193 , 2.730, 47     , -4988  
194 , 2.740, 47     , -4978  
195 , 2.750, 47     , -4970  
196 , 2.760, 47     , -4963  
197 , 2.770, 46     , -4953  
198 , 2.780, 46     , -4945  
199 , 2.790, 46     , -4938  
200 , 2.800, 46     , -4928  
201 , 2.810, 46     , -4921  
202 , 2.820, 48     , -4914  
203 , 2.830, 48     , -4904  
204 , 2.840, 48     , -4896  
205 , 2.850, 48     , -4889  
206 , 2.860, 48     , -4880  
207 , 2.870, 48     , -4871  
208 , 2.880, 48     , -4864  
209 , 2.890, 48     , -4855  
210 , 2.900, 47     , -4847  
211 , 2.910, 47     , -4839  
212 , 2.920, 46     , -4830  
213 , 2.930, 46     , -4821  
214 , 2.940, 46     , -4814  
215 , 2.950, 46     , -4804  
216 , 2.960, 46     , -4796  
217 , 2.970, 48     , -4789  
218 , 2.980, 48     , -4779  
219 , 2.990, 48     , -4771  
220 , 3.000, 47     , -4764  
221 , 3.010, 47     , -4754  
222 , 3.020, 49     , -4746  
223 , 3.030, 49     , -4739  
224 , 3.040, 49     , -4729  
225 , 3.050, 49     , -4721  
226 , 3.060, 49     , -4714  
227 , 3.070, 48     , -4704  
228 , 3.080, 48     , -4696  
229 , 3.090, 48     , -4689  
230 , 3.100, 47     , -4679  
231 , 3.110, 47     , -4671  
232 , 3.120, 47     , -4663  
233 , 3.130, 47     , -4653  
234 , 3.140, 47     , -4645  
235 , 3.150, 47     , -4638  
236 , 3.160, 47     , -4628  
237 , 3.170, 49     , -4620  
238 , 3.180, 49     , -4612  
239 , 3.190, 49     , -4603  
240 , 3.200, 48     , -4594  
241 , 3.210, 48     , -4587  
242 , 3.220, 47     , -4578  
243 , 3.230, 47     , -4569  
244 , 3.240, 47     , -4562  
245 , 3.250, 47     , -4552  
246 , 3.260, 47     , -4544  
247 , 3.270, 49     , -4537  
248 , 3.280, 49     , -4527  
249 , 3.290, 49     , -4519  
250 , 3.300, 49     , -4511  
251 , 3.310, 49     , -4501  
252 , 3.320, 49     , -4493  
253 , 3.330, 49     , -4486  
254 , 3.340, 49     , -4476  
255 , 3.350, 48     , -4467  
256 , 3.360, 48     , -4460  
257 , 3.370, 47     , -4450  
258 , 3.380, 47     , -4442  
259 , 3.390, 47     , -4435  
260 , 3.400, 46     , -4425  
261 , 3.410, 46     , -4417  
262 , 3.420, 48     , -4410  
263 , 3.430, 48     , -4400  
264 , 3.440, 48     , -4392  
265 , 3.450, 47     , -4385  
266 , 3.460, 47     , -4375  
267 , 3.470, 49     , -4367  
268 , 3.480, 49     , -4360  
269 , 3.490, 49     , -4350  
270 , 3.500, 48     , -4342  
271 , 3.510, 48     , -4335  
272 , 3.520, 48     , -4325  
273 , 3.530, 48     , -4317  
274 , 3.540, 48     , -4310  
275 , 3.550, 47     , -4300  
276 , 3.560, 47     , -4292  
277 , 3.570, 47     , -4284  
278 , 3.580, 47     , -4275  
279 , 3.590, 47     , -4267  
280 , 3.600, 46     , -4260  
281 , 3.610, 46     , -4250  
282 , 3.620, 48     , -4242  
283 , 3.630, 48     , -4235  
284 , 3.640, 48     , -4225  
285 , 3.650, 48     , -4217  
286 , 3.660, 48     , -4210  
287 , 3.670, 48     , -4200  
288 , 3.680, 48     , -4192  
289 , 3.690, 48     , -4184  
290 , 3.700, 48     , -4175  
291 , 3.710, 48     , -4166  
292 , 3.720, 48     , -4159  
293 , 3.730, 48     , -4149  
294 , 3.740, 48     , -4141  
295 , 3.750, 48     , -4134  
296 , 3.760, 48     , -4124  
297 , 3.770, 48     , -4116  
298 , 3.780, 48     , -4109  
299 , 3.790, 48     , -4100  
300 , 3.800, 48     , -4091  
301 , 3.810, 48     , -4084  
302 , 3.820, 47     , -4075  
303 , 3.830, 47     , -4066  
304 , 3.840, 47     , -4059  
305 , 3.850, 47     , -4049  
306 , 3.860, 47     , -4041  
307 , 3.870, 47     , -4034  
308 , 3.880, 47     , -4024  
309 , 3.890, 47     , -4016  
310 , 3.900, 46     , -4009  
311 , 3.910, 46     , -3999  
312 , 3.920, 46     , -3991  
313 , 3.930, 46     , -3983  
314 , 3.940, 46     , -3974  
315 , 3.950, 46     , -3965  
316 , 3.960, 46     , -3958  
317 , 3.970, 45     , -3948  
318 , 3.980, 45     , -3940  
319 , 3.990, 45     , -3933  
320 , 4.000, 45     , -3923  
321 , 4.010, 45     , -3915  
322 , 4.020, 47     , -3908  
323 , 4.030, 47     , -3898  
324 , 4.040, 47     , -3890  
325 , 4.050, 46     , -3883  
326 , 4.060, 46     , -3873  
327 , 4.070, 48     , -3865  
328 , 4.080, 48     , -3858  
329 , 4.090, 48     , -3848  
330 , 4.100, 47     , -3840  
331 , 4.110, 47     , -3832  
332 , 4.120, 46     , -3823  
333 , 4.130, 46     , -3815  
334 , 4.140, 46     , -3807  
335 , 4.150, 46     , -3798  
336 , 4.160, 46     , -3790  
337 , 4.170, 48     , -3783  
338 , 4.180, 48     , -3773  
339 , 4.190, 48     , -3765  
340 , 4.200, 48     , -3758  
341 , 4.210, 48     , -3748  
342 , 4.220, 50     , -3740  
343 , 4.230, 50     , -3733  
344 , 4.240, 50     , -3723  
345 , 4.250, 49     , -3715  
346 , 4.260, 49     , -3708  
347 , 4.270, 49     , -3698  
348 , 4.280, 49     , -3690  
349 , 4.290, 49     , -3683  
350 , 4.300, 48     , -3673  
351 , 4.310, 48     , -3665  
352 , 4.320, 48     , -3657  
353 , 4.330, 48     , -3648  
354 , 4.340, 48     , -3640  
355 , 4.350, 47     , -3633  
356 , 4.360, 47     , -3623  
357 , 4.370, 49     , -3615  
358 , 4.380, 49     , -3607  
359 , 4.390, 49     , -3598  
360 , 4.400, 48     , -3590  
361 , 4.410, 48     , -3582  
362 , 4.420, 47     , -3572  
363 , 4.430, 47     , -3564  
364 , 4.440, 47     , -3556  
365 , 4.450, 47     , -3547  
366 , 4.460, 47     , -3538  
367 , 4.470, 47     , -3531  
368 , 4.480, 47     , -3521  
369 , 4.490, 47     , -3513  
370 , 4.500, 46     , -3506  
371 , 4.510, 46     , -3496  
372 , 4.520, 48     , -3488  
373 , 4.530, 48     , -3481  
374 , 4.540, 48     , -3471  
375 , 4.550, 48     , -3463  
376 , 4.560, 48     , -3456  
377 , 4.570, 47     , -3447  
378 , 4.580, 47     , -3438  
379 , 4.590, 47     , -3431  
380 , 4.600, 47     , -3421  
381 , 4.610, 47     , -3413  
382 , 4.620, 47     , -3406  
383 , 4.630, 47     , -3396  
384 , 4.640, 47     , -3388  
385 , 4.650, 46     , -3380  
386 , 4.660, 46     , -3371  
387 , 4.670, 46     , -3363  
388 , 4.680, 46     , -3356  
389 , 4.690, 46     , -3346  
390 , 4.700, 45     , -3338  
391 , 4.710, 45     , -3331  
392 , 4.720, 45     , -3321  
393 , 4.730, 45     , -3313  
394 , 4.740, 45     , -3306  
395 , 4.750, 45     , -3296  
396 , 4.760, 45     , -3288  
397 , 4.770, 47     , -3281  
398 , 4.780, 47     , -3271  
399 , 4.790, 47     , -3263  
400 , 4.800, 46     , -3256  
401 , 4.810, 46     , -3246  
402 , 4.820, 46     , -3238  
403 , 4.830, 46     , -3231  
404 , 4.840, 46     , -3221  
405 , 4.850, 46     , -3213  
406 , 4.860, 46     , -3206  
407 , 4.870, 45     , -3196  
408 , 4.880, 45     , -3188  
409 , 4.890, 45     , -3181  
410 , 4.900, 45     , -3171  
411 , 4.910, 45     , -3163  
412 , 4.920, 45     , -3156  
413 , 4.930, 45     , -3147  
414 , 4.940, 45     , -3139  
415 , 4.950, 45     , -3132  
416 , 4.960, 45     , -3122  
417 , 4.970, 47     , -3114  
418 , 4.980, 47     , -3107  
419 , 4.990, 47     , -3097  
420 , 5.000, 47     , -3089  
421 , 5.010, 47     , -3082  
422 , 5.020, 47     , -3073  
423 , 5.030, 47     , -3065  
424 , 5.040, 47     , -3058  
425 , 5.050, 47     , -3048  
426 , 5.060, 47     , -3040  
427 , 5.070, 47     , -3033  
428 , 5.080, 47     , -3024  
429 , 5.090, 47     , -3016  
430 , 5.100, 46     , -3009  
431 , 5.110, 46     , -2999  
432 , 5.120, 46     , -2992  
433 , 5.130, 46     , -2984  
434 , 5.140, 46     , -2975  
435 , 5.150, 45     , -2967  
436 , 5.160, 45     , -2960  
437 , 5.170, 45     , -2950  
438 , 5.180, 45     , -2942  
439 , 5.190, 45     , -2935  
440 , 5.200, 44     , -2925  
